P_value_shallow,P_value_dnn1,P_value_dnn2
1.0 1.0,0.1295984542494433 0.058788145480505836,1.0 1.0
0.352335874753519 0.5879187159594683,1.0 1.0,8.349193877600308e-05 0.5136092213538302
0.22456178103813224 1.0,1.0 1.1997120738295457e-05,1.0 0.522033925768574
1.0 1.0,0.31639828186526 0.08234274057109303,1.0 1.0
7.143196406070958e-07 4.03444421604528e-06,1.0 0.08115836344340586,0.1995666679703582 0.9925174644178183
0.126053838456963 5.84097577756153e-11,0.5741268461829817 2.7426499407470262e-08,0.9205655304341043 0.031468403795453924
0.46399082600286157 0.004208723844188524,1.0 1.920661219605562e-11,1.0 0.23081001156898362
0.5250980814977141 0.04440529352761946,1.0 0.5551881814147526,1.0 0.8095553780307129
1.0 0.8583658991964029,1.0 0.8524317889706579,1.0 1.0
1.0 0.010197679048915482,1.0 0.025598266172472905,0.7720610041310193 1.0
0.5794742737162745 5.427862557208824e-06,1.0 0.652292072383661,0.14488737542720784 0.8545031561975758
0.0008909102288386687 0.00012144711490819736,1.0 0.0025976662184914764,1.0 1.0
0.15377020213234757 8.815722166844211e-05,1.0 0.18655706858821566,1.0 0.6364494769356095
1.0 0.005526267740246428,0.013426224152098152 0.032131424049646015,1.0 1.0
0.002315581003995916 0.49756619320383916,0.08490899853469254 3.5029902639340665e-09,1.0 1.0
1.0 0.012687664979910382,0.7964091834382105 0.22328188688275696,0.004468969616868907 6.882312655478706e-06
1.0 8.743553343848588e-07,1.0 0.00011389573198264371,1.0 1.0
0.0012584977376372624 4.4601208123541707e-07,0.43046985889353384 8.279489522226834e-05,0.43118591829730757 0.6748214818411253
0.3527458565043792 0.00010577169408907628,1.0 1.0,0.004822191099123647 0.002075436935143456
0.7601326036600949 0.0005046584595308585,1.0 0.3526467765547409,1.0 0.8116466739800845
0.9593627996125913 4.2087143217339293e-07,0.5834585097965388 7.028419708808909e-05,1.0 1.0
0.0011766837033679164 1.5910903660995495e-05,1.2728156501018525e-05 0.09651918662032644,0.7469752680139019 0.7775195738964193
2.3162060797154786e-05 0.03832995693640008,1.0 6.953884199729673e-08,1.0 0.019411464474601518
1.0 2.6625713243319007e-05,4.761068413436518e-05 1.4157890805569517e-05,1.0 0.0006542197175940392
1.0 0.9003020006952149,0.3065183584722 1.0,1.0 0.4817756188511604
1.0 0.4792893368208715,0.32293759366192887 0.6109442413410662,1.0 1.0
0.09057432997499645 2.1872199983336743e-07,0.6683916291090549 0.00020573764189294158,1.0 0.5518118785554267
0.5382877070873239 1.0,1.0 0.928156621973759,1.0 0.774120489707804
0.8541167955077208 7.4415500847767206e-06,0.5801801561377964 1.0,0.0013271407454694452 0.01723220689060201
0.8160497267696605 1.0,0.00045800863599702055 1.0,0.5153148239809043 0.38870912850862815
1.0 0.42476027644369185,0.03251584122069466 0.3019146790627156,1.0 0.000989921636099651
0.014059438793864426 0.020479353029010137,1.0 0.15050489612077664,1.0 0.7627485586664734
4.994065708987782e-07 0.014834908015640157,0.590930017900682 0.5432588068626056,1.0 0.71387973347439
0.2762582146537739 0.014362127832351464,0.00010977614242127929 2.2955176616756366e-05,1.0 2.696941473123206e-07
1.0 0.0032397152076995514,1.0 0.028436666178081105,0.9174656075042509 6.591562507625533e-06
0.9912825166564269 0.0885678513182037,0.026494246357410274 1.0,1.6346367188405066e-08 1.0
0.0006281755784921831 8.752094876116886e-08,0.7634107072978502 1.0,1.0 2.8292398726752843e-07
1.0 0.15259677736568042,0.28037143844724705 4.431798759524503e-08,1.0 1.0
1.0 0.00039991273680908053,3.547166188066796e-11 1.0,0.31385002497292447 0.0009544447606997313
1.207307903525493e-07 2.923429221861497e-09,1.0 1.5943995533735696e-06,0.0077477086587207766 4.52824740951993e-08
1.0 1.0,1.0 0.1556551920746798,0.6708679664802772 0.24143676259565222
0.1821880495799569 0.06130670168237809,0.6498993229820177 0.013244863697050177,0.24532256365669136 0.02493151597400102
1.0 2.7420645591494846e-06,0.31535037186141823 0.9496973235085622,0.6248477630186643 0.004936913365767709
0.0055441585361143565 0.8382225067000568,1.0 0.019512663117744133,1.0 1.0
0.0011237373970161154 1.2045538141817204e-06,0.5701284073455353 3.856770902149833e-09,0.005104873785025709 6.640467925523664e-07
0.8485135527202734 0.7998722693531081,1.0 1.968530176827326e-06,0.08105800178851008 0.9817437396197023
7.043021343216337e-07 2.6286415015906196e-14,0.006047774371478783 3.134948582660349e-11,0.03563529499623869 1.9889013280192977e-13
1.0 1.8480149718364026e-11,1.8179037323423045e-05 4.3904425393876825e-06,1.0 8.5033452755438e-05
1.0 0.2106948398315609,0.7169945148125879 0.9833373225410309,0.06738655718606826 0.17097183127843302
0.16290156152127397 8.507269273072846e-07,0.7083348330306583 0.4184080695026828,1.0 0.7321928467839841
1.0 0.0036740581873059078,0.4713031156796683 0.12068063557140918,1.0 0.0001402641751517496
0.07768296643131094 0.061856891662014024,0.4589136701356957 0.2616550751901989,0.35692733915838165 0.15491364636532226
0.38178572284346957 0.001999366620585136,0.000963069504902227 0.0007786661239836277,1.0 5.351871107301452e-06
1.0 3.1825234849710272e-06,1.0 2.9895573413815833e-07,1.0 0.007960912353763502
0.015080522520755486 5.160321996647607e-07,0.004000656865553849 5.8907771704833855e-09,0.9703385931082271 2.6918293629877447e-10
0.03660997281846895 4.29674950244244e-06,1.0 0.8020650833233999,0.807853981473925 1.0
1.0 1.0,0.9512248950977368 1.0,1.0 0.0024989372737041268
2.4510464193501122e-09 1.0,0.5790002815217923 3.829207044558697e-11,0.7122095872441399 1.0
1.0 0.1287105769645422,1.0 0.1231154863003246,2.648170163986343e-05 3.192107258828483e-07
1.0 1.0,0.03309386387461753 0.44035569089517407,0.14878780968468305 0.27072129917595733
1.0 0.20242127698034745,0.4560956925883014 8.734099763698884e-05,1.0 5.5354887970393047e-17
0.4865980347348496 0.007810476434116356,0.2314202190538412 6.674476104243248e-05,1.0 0.0035234641878096533
1.0 0.004989074339348663,0.7586005016590862 3.5862851878801286e-13,0.6202822586386706 0.5273869121554817
1.0 0.41511304807505334,1.0 1.0,0.14568050842973368 0.004179198611867672
0.21054403655256784 0.08961858622901417,0.5521984467203402 0.003728176805984985,1.0 0.001426601682262665
0.9462826740448416 0.9420766925275919,0.6016813418728404 0.7208431129083729,0.18434058143760493 0.8666058454979932
0.7303442327094487 1.527970718361929e-05,0.07211487422127268 3.938201989557946e-11,1.0 0.08520416867564681
1.0 0.6451846567804695,0.5130395282673066 0.4190906270286294,0.9669057046837438 1.0099059259866763e-06
1.0 1.9429343975058246e-13,1.0 2.8929251609497405e-09,0.9975065250149675 1.534582611637869e-11
0.43620420204985816 0.04547437352932869,0.8704868492826949 0.001172324570911221,0.5125127799196758 0.07592693136518464
0.03483757715127553 7.151557936425609e-08,1.0 0.4979112700228719,1.0 1.0
0.030928892048023453 0.4249294709167921,0.002390842872193811 7.254512490928997e-09,1.0 1.0
0.5717522511398216 0.7941228923075425,0.00017647136032178859 2.7631738015336608e-05,0.10248924266443674 7.234284529546691e-06
1.0 0.0001134692847008958,0.0868074526397645 1.5123328459648353e-11,1.0 0.3336430850614866
0.9212406233675963 0.10533099169306318,1.0 0.0011426992605348798,1.0 0.11865963675849794
0.5752655823919053 1.3373462503473023e-09,1.0 0.2085678805627069,2.459611077357532e-18 0.7030170937954827
1.0 2.5807642126695757e-08,0.15923565021221836 1.7437829801868299e-06,1.0 0.0054180336302985296
0.8014527638235174 1.0,1.0 1.0,0.751300583484668 1.0
1.0 0.00014859922447351618,0.13629034168394283 0.006385037280020378,1.0 0.21912179678131694
5.965985796418113e-10 0.3284989989325009,0.1284329100824065 3.887729575517517e-05,1.0 0.002331996419759061
1.0 0.0009178581591243626,1.0 0.00011829852307907764,0.4443101817283024 5.062539504323943e-10
0.7252038490850443 9.885002263334565e-11,0.04793857101554762 0.00010205674533746617,1.0 1.631840903444834e-08
0.7960937501569868 2.6287876195367116e-06,0.0030923781992566683 0.02946208090715267,0.5075305332534816 0.9033676850088983
1.0 5.78620049811186e-08,0.051616242698848847 0.12266977126054428,0.25994880683406113 0.0028752910638312375
0.00033250470678179716 0.03560090761129796,1.0 2.765701212969426e-06,1.0 0.5888555236491202
1.0 0.9475016139501404,0.20766658734874882 9.761462531497381e-05,0.2748573077539292 0.0038174113630338362
0.9650659903900843 0.27237868813567884,0.4778703906067556 3.667823817695517e-10,1.0 3.859797564708303e-07
1.0 9.181475471968879e-07,0.026100902896498454 0.0002441361565623801,1.0 1.4840566582175863e-06
0.20693828680037923 0.0024259460542921203,1.0 1.0,0.8537312738785944 8.359163062989842e-05
0.0002387872904747931 2.1449768171007338e-05,1.0 0.1283835218644444,1.0 0.003627416230383136
1.0 1.8076492387100446e-07,0.23649830905978808 2.13751623495685e-05,1.0 1.7234301717595358e-07
0.977289231981974 0.9837806262606286,1.0 3.7419279934056736e-06,1.0 0.2225123448435587
1.0 0.0022510889749523216,1.0 1.930682768483132e-10,1.0 0.10861871827069358
0.5206581184941501 0.1977318298776324,1.0 5.633729053183454e-13,1.0 0.0014769288546437852
1.0 0.0022367807137445178,1.0 1.0,1.0 3.4667325231177856e-06
1.0 1.0,1.0 0.014769711933513783,0.6524203717212671 1.7323272098492545e-10
1.0 0.13033564207497864,0.1138794497066199 5.424133856901284e-11,1.0 1.0
0.4592080001431731 0.00022163080750309765,1.0 0.0002144382633131193,1.0 0.03258293044378173
7.419117654610817e-05 1.282324771527851e-07,0.13216748015007806 0.2332235824851544,1.0 0.0009192824427113131
3.717158769058257e-08 0.05848574961743844,0.017977231657758996 0.1422579388054987,0.1247386414834708 0.05470308780669908
0.43526367134557764 1.1083525179973237e-05,7.997184714443965e-10 2.14105202281576e-05,1.0 0.47210538370236854
1.0 1.5579476806293142e-05,1.0 0.1790845601946904,1.0 0.48424465686106366
1.0 0.017398479790514794,1.0 4.945514452219889e-05,1.0 1.4573079024043202e-07
0.0010078365895856388 9.729924775652449e-05,0.6411623689326841 6.629293081654956e-06,1.0 0.00024593109030196015
1.0 0.021321160586747323,0.515465789529749 7.570701884942179e-05,0.10136433842327727 0.0992083430563507
1.0 0.00022119260131993996,0.00029472596885835435 0.002878069826305337,1.0 0.14905446934112854
0.00024194553164949486 2.8830284047412784e-10,0.2656147289960927 0.0005683898996215173,0.1574598140048023 0.0009012751433768394
1.0 1.0,0.05649649813971871 0.022057699732004388,1.0 6.282157444426977e-06
0.7585092546315779 1.51164679737095e-08,0.3662062257698303 4.457567579412341e-08,0.019193529911339432 9.537147228292848e-10
