P_value_shallow,P_value_dnn1,P_value_dnn2
0.039420209567794726 0.18315683440448338,0.10586025052483619 0.9120524604579923,0.5956699479126466 0.5289768290823335
1.0 0.02829031971984633,0.6624318222969688 0.003743490123448978,0.7902516631835403 0.15666894449659377
0.4707829793661859 1.0,0.7961219036235735 0.06790787241436096,0.1522261244546828 0.272361116083274
0.6137385393455509 0.06288237167745712,0.028211605201303863 0.08902022126433816,0.36572443802256527 0.5701181016230118
0.3126468682588123 1.0,1.0 1.0,0.30099317044407686 0.3096952191063852
0.015479302558576949 0.30424046249917835,0.48626608344837985 0.1013352758420006,0.7109558263744072 1.0
1.0 1.0,0.23364086940990036 1.0,0.04632982988033781 1.0
0.1424743388863548 0.10051025626090494,1.0 0.024910422568633774,0.473394251584373 0.7548053970929474
1.0 0.29662996167158506,0.48259130595010646 0.33239007322767655,1.0 0.9296937936456121
1.0 1.0,0.5051552532240821 0.15441645983961466,0.7482945927841739 0.18707303465664327
1.0 1.0,0.8141169108210553 0.8587496700762384,1.0 1.0
1.0 0.06863733896515112,1.0 0.1780599225446781,0.3502201224347815 0.8206538184073479
0.48951055841146585 0.7951366207724524,0.44907622881292797 0.12512231239758895,0.576235907639147 0.5602648824806477
1.0 0.2802216626556878,0.6611393846588502 0.9969143148267134,1.0 0.954681348850013
1.0 0.7839665429214258,0.9035586860136731 1.0,0.6858972125365477 1.0
1.0 1.0,1.0 0.20064810652457418,1.0 1.0
0.48267190165426066 0.25838592005558914,1.0 1.0,1.0 1.0
0.7236840825795798 0.6161270205248335,1.0 0.15630605926308894,0.5022030228409591 0.4022765556952508
0.8931975599151536 0.002305758418084875,1.0 1.0,1.0 1.0
1.0 0.10577099166134271,0.41261207365538183 0.7226841630634178,0.2821127774230672 1.0
1.0 0.594888435756045,0.054766118011699894 0.04154733049740088,0.06453606820925144 0.04793140017802992
1.0 1.0,1.0 0.9876245885455799,0.10107953815835799 1.0
0.847401808828336 1.0,1.0 1.0,1.0 1.0
1.0 0.807781242804692,0.06252344288642966 0.1853118293133924,0.5956609837043623 0.004139644048580081
1.0 1.0,0.6866623697935408 0.07684339387121988,0.2221795081309663 0.008485675332079664
0.7152688605126347 0.008969573794070719,0.3784462251839004 1.0,0.7242068828606831 1.0
0.3812022430144515 1.0,1.0 0.09787002789965157,1.0 0.6072266907422108
0.7764115710099563 1.0,0.8896172610237403 0.9445571726328262,1.0 0.5253094051837415
0.3749658057082669 0.7186460455906862,0.11991578779355785 1.0,1.0 0.1357164787846553
1.0 1.0,0.8671033155808996 0.5104077235924389,0.9511111470299762 1.831814982562846e-06
1.0 0.2232669095885109,0.03383402310107149 0.4071441066204794,1.0 1.0
0.951770040587314 1.0,0.85672498576688 0.3897253423064729,1.0 0.23263751254768977
0.6797829524173966 0.09478611354072786,0.5512970286079025 1.0,0.5379894461902722 0.21222904552810187
0.2508840184090734 0.40670818453152885,1.0 1.0,1.0 0.3416443397509723
0.8889360045656319 0.8975954466444296,0.1650599802724278 1.0,1.0 0.453407970112315
0.25549240703065645 0.0033797357537057094,0.005318590184454981 0.49976216724656436,0.8348253100672174 0.3292750007247783
0.49953161993344336 0.5906513814426112,0.5875718244929471 1.0,0.031260195928640155 0.003585934599975158
1.0 0.5661078290746304,1.0 0.0029883638383432463,1.0 0.8001036327160375
0.09327502314219827 1.0,0.6149522635366917 0.21175586727391227,0.8803909027644744 1.0
0.6891911142503635 0.436885782087286,1.0 1.0,0.09294602021143136 1.0
1.0 0.37228783933117493,0.2078663350766625 0.35306517099851753,0.484442724613907 0.1709490276154313
0.006570525014759165 0.07394149126533653,0.49275562018508784 0.5363524042837358,1.0 0.17165084782962808
0.0004775319456058083 1.0,0.1686939049179196 1.0,0.0390109579895447 0.032496953066788736
1.0 1.0,1.0 0.00017487368379189748,0.14249339095569433 0.48082704539327603
1.0 1.0,0.836335067434701 0.37801557620542514,1.0 0.17259544331000373
0.5429539541158297 0.5657158676805641,0.8520701829779703 0.2270341914163725,0.19294957469000992 0.8631905127465433
0.48787147611877807 0.022283824533597413,0.1557123366260324 0.9120896498879543,0.00041317166919822336 1.0
0.3674763475010336 0.5900206228810052,0.8970424138741311 0.4009384592167579,0.08811549157149962 1.0
0.791653090789587 1.0,1.0 0.8289749015493382,0.19737060849714996 0.17840266373812524
1.0 0.5797903684459302,0.959362110146368 0.4287358527783937,0.6776189113412088 1.0
0.35697247412164484 0.20959850182369005,1.0 0.013444876403911116,1.0 0.49146642101799004
0.4255301109730897 1.0,1.0 0.7178436236186438,0.9012233019332746 1.0
1.0 0.4711988810429512,1.0 1.0,0.6824788362974992 1.0
1.0 1.0,1.0 0.7172240331496051,1.0 1.0
1.0 0.09839630151297139,0.934536803972529 0.7203327889290316,1.0 1.0
1.0 0.7836051888973191,1.0 0.03937918301134443,0.7106804629227395 0.21726521820357741
0.05829494206666872 0.610264309090568,0.08766003280168844 0.6591224570967047,1.0 1.0
0.5770635751262848 0.050319431151038,0.8124373401846198 0.1210533452192763,0.9593047860016874 0.018301410980570476
0.4398234591248602 0.0019465956590362281,0.650561242519824 0.30592284596021757,1.0 1.0
1.0 1.0,0.1329686487558567 0.2618094574174643,0.0901882011058464 1.0
0.10645870748291153 1.0,0.01029857989156184 1.0,1.0 1.0
0.0010491133330368108 1.0,0.22915204767653008 0.1640063204865297,0.6440641175645816 0.057359030683931694
1.0 1.0,0.921799859472276 0.5875297438173628,1.0 0.9899327586828982
0.2780326412118213 1.0,0.12105912261202453 0.6592810718445633,0.6732582122206885 1.0
0.18681607055623067 1.0,0.506743300389034 1.0,0.02649754589530992 0.1269819507696231
1.0 0.43225770536280034,0.4427604278590926 1.0,1.0 1.0
0.38356970872037294 0.09752278033629758,0.1382982818748521 0.06797983464390285,1.0 1.0
1.0 0.5796397825309179,1.0 1.0,0.6689221028944319 0.05923096016640568
0.8690272397997298 0.6802856498211379,1.0 1.0,0.40313252685554407 0.3855738611285392
1.0 0.0034147020791291836,0.4049339373673239 0.6815537591057037,0.010734102622476465 0.17281427939767702
0.7796721288341424 1.0,0.39725725209088153 0.6828315799751017,0.5936542116050287 0.3955874315404406
0.5392885796360477 0.6008068779539899,0.0002407981136175136 1.0,1.0 0.6921141675936131
0.19184883667536207 0.06948740521253516,1.0 1.0,0.16307412746313582 0.0001534157608498392
1.0 0.8305486290282623,0.4555220686970078 0.7673825163180908,0.5822222969007412 1.0
0.0006146015600409759 1.0,0.5144397601826448 0.5804309362234266,1.0 0.038548001451984046
0.16746625934222586 0.5102617279034019,1.0 0.7553549741167925,1.0 1.0
1.0 0.10719144877296616,0.7316165537105106 0.3048256285886409,0.6980149121398963 1.0
1.0 0.6837741209618525,1.0 1.0,1.0 0.004601762911202998
0.7425721140452812 0.56083014177145,0.36892076722322276 0.5993044313258773,1.0 0.0032026991008966537
1.0 0.1608770861900757,0.2297593520781723 1.0,1.0 1.0
1.0 0.6161004383183926,1.0 1.0,0.36938140970029565 0.023468357709511223
0.5891828853699529 0.10751541019783475,1.0 0.7267016674128242,0.6722416542556924 1.0
0.43694513845429717 0.7679009766233524,0.15941269420877063 0.3628466569449761,0.6981653773804186 0.6963392022837789
0.8046395188995754 1.0,0.7932315613499268 0.23928130381672008,1.0 1.0
0.14379083300882425 1.0,0.1756434730728661 0.051511964775614066,0.3388854050108889 0.0016583767305612587
0.49339363970532035 0.06562850477601188,0.9376851481023232 0.8402196543566419,0.9240044710945232 0.9144795209444802
0.0862624303419266 1.0,0.0926062426695036 0.21856203362648527,0.18702611330714403 0.1434675101309406
0.7984891790128852 0.5374274570154307,0.5347701792604216 0.0004442899143024643,1.0 0.17835300722223701
0.7076695664453249 0.7234628004223052,0.1263558957245851 0.0016349187774044498,0.24876065038358564 0.719718147786389
0.360747997126335 0.4320488253059094,0.19718837327174715 0.11888210477519384,0.20519036610625588 0.8459799813890432
0.14125976929753373 1.0,1.0 1.0,0.1124518149328709 0.8731920556375562
1.0 0.5601175852308213,1.0 1.0,1.0 1.0
1.0 1.0,0.8574366311389826 0.7095686816115874,1.0 1.0
1.0 0.4525945450937143,0.10270477483484014 1.0,1.0 0.26531119293318706
0.11116023142911802 0.03286959128370153,0.7927970706103028 0.6772966652690204,1.0 0.20646371157322949
0.8361146965079311 0.0006067419831612079,1.0 1.0,1.0 1.0
1.0 1.0,1.0 1.0,1.0 0.9871792042937498
0.03184359052298589 1.0,0.08993609216432145 0.6313943359793336,1.0 0.27968061057275323
0.08014492304603026 1.0,1.0 1.0,0.32731200790213055 0.9026776713834406
0.4409958239204722 1.0,0.014434492463608234 0.329966032976464,1.0 0.16958351845916736
0.6501136605747819 0.40636311038410144,0.5044003588356241 0.688146956287271,1.0 0.8632002848701845
0.032322324478799784 1.0,0.0692738645156889 0.21866140895058267,0.8223414849476445 0.21706846673460514
1.0 0.11371990735864995,0.27844554658803355 0.12746103459595537,0.07239826542953116 1.0
0.5254312205699951 0.33502882214683477,1.0 0.5447877182113106,1.0 1.0
1.0 0.1615465475760543,0.13724609146186678 0.08427690199112095,1.0 0.4185959481105654
0.12212606989364475 0.024900861582419956,1.0 0.7654387993527354,0.35235915767493053 0.23035440691923537
0.062005364559351045 0.7237122637741328,0.8513908470884015 1.0,0.7329103925577962 0.08206822827540286
0.9780801006366797 0.14172863165109617,1.0 0.0337691302658149,0.13894636448896217 0.02332175825364354
0.6217592585062744 0.2244590690409567,0.13422645790813315 0.5222211088196618,0.8014591136412523 0.010787678396415545
0.10796637844505018 0.5217194388426059,1.0 0.971058901055815,1.0 1.0
0.4026214609800044 0.7940409741237477,1.0 0.8217605352654395,0.12294536531975614 0.08844118038558364
1.0 0.1851499040365633,1.0 0.02499695441791431,1.0 0.3322992884202351
0.06758650409204399 1.0,1.0 0.47431340049176945,1.0 0.3010977233522663
0.3261209242750356 0.6759815434093126,0.3480585483921814 0.6278590653737665,1.0 0.40321588005508197
0.14338103448118353 0.3956195423616733,0.6659088783977858 1.0,0.3387344819819378 0.07584919396530926
0.9284694617072065 0.5800777734939128,0.5276707019150391 0.31656148332003264,0.22031690888862324 0.8236434712959979
0.07533577217067174 1.0,1.0 0.8524245126794814,0.44985258392589467 1.0
1.0 1.0,0.4012722514990208 0.3982076547444058,1.0 1.0
1.0 1.0,0.020692042912660195 0.9396403543508436,0.6924479694051627 0.01096891064327606
0.48771815958486964 0.17052473147996264,0.29860164451859406 0.4248382432213897,0.39411604849397547 1.0
0.7218566350653872 0.06860321181740744,1.0 0.5247247595945658,0.6704796133782311 1.0
1.0 1.0,1.0 1.0,0.1963584383605042 0.5385248444587523
0.9807136937907943 1.0,0.45478696584344336 0.00555391932957331,1.0 1.0
1.0 0.1800711352493662,1.0 0.05179812494989035,0.9747413870007301 0.700536964257642
0.9389512950599485 0.9929025578457454,1.0 0.1832885661817371,1.0 1.0
0.162675333909566 0.03046847306206607,0.12149804832012362 0.7295093646045534,1.0 1.0
0.14021831685689512 0.14088558328540787,1.0 1.0,0.5667730994227901 0.012855336954077163
0.613333280097234 0.551355974155185,0.9663097165275084 0.23438811336734333,0.5759425425258289 0.8132326005496652
0.8904600169334058 0.9443855003282249,0.08025758578263996 0.10239859426834111,1.0 0.655461990294527
0.3747348148657615 0.7239608924689963,0.007422206403700633 0.24998542476524016,1.0 1.0
1.0 0.22137582363957248,0.003924408288855403 1.0,1.0 0.39574610496051127
1.0 0.02030519750234687,1.0 0.472515993100728,1.0 0.006543377000467407
1.0 0.30516217199335105,0.0025359647590527754 0.0727132964166224,1.0 0.7254019335620775
1.0 1.0,1.0 0.03689305610496385,1.0 1.0
0.6890927163391259 1.0,1.0 1.0,1.0 1.0
1.0 1.0,0.12644555669412247 0.6184996713606083,1.0 0.3768094817655114
0.24148473265436357 0.8703145665348035,0.2941522646610964 0.8651867352296825,0.7849308181119361 0.266282391870068
1.0 0.42539237314795053,1.0 1.0,1.0 1.0
1.0 1.0,1.0 1.0,1.0 1.0
0.3155683648605392 0.8164893293557474,0.7462539975489908 0.20939132117801743,1.0 1.0
1.0 0.5687104491695136,0.490124406489159 0.006617592687061276,1.0 0.9004924733601803
0.033010948536455406 0.0382781772186666,0.4646402557098342 0.6381103458572384,1.0 0.7775250704129989
0.6129054498525709 0.8312660613676146,0.6291214468373505 0.0021216782838470094,0.13538093410881955 0.8461223125709156
1.0 1.0,1.0 0.7839015605438027,1.0 1.0
1.0 1.0,0.6807942863928966 0.7073069583082991,1.0 1.0
0.09015929332895957 0.010322617805296606,1.0 0.109026882930951,1.0 1.0
1.0 1.0,1.0 0.3650458791254923,0.002481645538289573 0.34223991161059925
0.07282997422542092 0.14923730467027685,1.0 1.0,0.7530942713364714 1.0
0.3011591286987234 0.4983553260162884,0.7397033720969908 0.0023756059529580764,1.0 1.0
1.0 0.2785306780948476,1.0 1.0,1.0 1.0
1.0 0.0009350802349296062,0.19824688113860217 0.04857601528128438,0.006299364929889374 0.38543383570571427
0.2520690711602126 0.893353607510705,1.0 1.0,0.9385479345007822 0.29507770842834924
1.0 1.0,1.0 0.09079414165681217,0.5285142075332403 0.1089658972193492
0.9616576529272759 1.0,0.8673289821224355 0.26295882861804964,1.0 1.0
0.4599951150963637 0.4753664621682933,1.0 0.06055965368888898,1.0 0.4576218245375659
1.0 0.1829924432478844,1.0 1.0,1.0 0.8681924086102746
1.0 1.0,1.0 1.0,0.3140744834729399 1.0
0.011851667700639815 1.0,1.0 0.376894929648862,0.7267996820989373 1.0
1.0 0.7101315917826315,1.0 0.9629976948455189,1.0 0.3749693676007673
0.0670671238286028 0.8999288889558487,1.0 1.0,1.0 0.08494787496246944
1.0 1.0,0.32612625541999934 0.6577477421109559,0.15151469241843915 1.0
1.0 0.16919050111059583,0.6127402277046435 0.9065737523235318,0.9707293715193404 0.643647201011775
1.0 0.470360494250799,0.01744657219962361 1.0,0.00016280384727928972 0.9643460118135576
1.0 0.15968624278465038,1.0 0.8986744528245796,1.0 0.017444785758453072
1.0 0.17331410192443727,1.0 0.8956009470544395,1.0 0.4218434540506571
1.0 0.0012656631493533515,1.0 1.0,1.0 0.21822702094873925
1.0 0.4964667747651737,0.8044498270190105 0.6399596110646091,0.2181646766958143 0.2628479288913819
1.0 1.0,1.0 0.29819937376733274,1.0 1.0
1.0 1.0,1.0 0.8346970934984229,0.26091114279611255 0.3204570923214613
1.0 1.0,1.0 1.0,1.0 0.14842121648400952
0.17395133983925115 0.8960863984784526,0.15238029818732465 1.0,1.0 1.0
0.7293928052881888 1.0,0.7850666063708193 0.4265361180255975,0.7988325355863377 0.5008170193594474
0.9429773411974052 0.8569449480666125,0.12825512853669047 1.0,0.588789427763073 1.0
1.0 1.0,0.9639557243821031 0.1421565330903905,0.13960771916793555 0.09052462737412173
0.24196010165226967 0.7484806654269283,1.0 0.715711300239203,0.00066137017188885 1.0
0.48845299433895595 1.0,1.0 0.6632162467622298,0.027370490685133878 0.49139214961527705
0.930680002500602 0.8502607573761192,0.029480610285845116 0.507911647044816,0.9135332138478683 0.32647524613558626
0.7227521175618403 0.15834670404035014,1.0 1.0,0.8418086616713684 0.15338471594539124
0.6036337839430783 1.0,0.3497248791155087 0.8586970107332442,1.0 1.0
1.0 0.20127053388632585,1.0 0.020153638892695194,0.16460735242415514 0.24453630836812262
0.251261958392972 0.9192661440427865,0.8602212781556631 1.0,0.10544533583282302 0.765938969684375
1.0 0.42714161561846886,0.7543791476036212 0.5529805906304524,0.021069289205140427 0.3041843381748873
1.0 0.18728988774414643,1.0 1.0,1.0 1.0
0.11237547766102074 1.0,1.0 0.4437721172384048,0.4219994463867524 0.0017406085081652658
1.0 0.5087917323581996,0.295301485071393 0.5272638096579558,0.25695344102115053 0.5342218358213426
1.0 1.0,1.0 1.0,0.5099324179793377 1.0
0.08018488581816323 0.1110780302283184,0.5899667854115697 0.1604240916740973,1.0 1.0
1.0 1.0,0.6967677325093147 0.8513158579995987,0.2422771094230297 0.8409656870070481
1.0 1.0,1.0 0.8096182569504206,0.09165911976609417 1.0
1.0 0.7277241213893253,1.0 0.0010264148963779701,1.0 0.4198967179881298
0.24741948365299754 0.22339105548572888,0.519381449975943 0.1947829410104897,0.0745762883329596 0.5339726244224884
1.0 1.0,1.0 1.0,0.7592618796956528 0.98328001105018
0.7910452287625958 0.8722688156349867,0.6835727969996919 1.0,0.6956776463911192 0.8098418104730014
0.5680396234904097 0.635445165724754,0.49064118018717967 0.29061873722635645,1.0 0.6635884198069499
1.0 0.0012649647852677618,1.0 0.003983569312065742,0.4215361624549867 1.0
0.28050632687963295 0.01796476377653643,1.0 1.0,0.1830046622638037 0.002063724077217706
1.0 1.0,1.0 1.0,0.8444221790454388 1.0
1.0 1.0,1.0 0.7727265457173633,0.18725451013137132 0.40739927215737026
1.0 0.38086526874236665,0.6232476669025586 0.8431358691024102,0.3280931603161026 0.15187200627016736
1.0 1.0,1.0 0.992680984052889,0.28955287246808603 0.46311666117209377
1.0 0.8561129493330439,1.0 0.10300880447821419,1.0 1.0
1.0 0.1582309924837324,1.0 0.2248385268458967,1.0 0.9900671739019287
1.0 1.0,0.15334787721411797 1.0,0.45285542111346005 1.0
0.8603923490064138 0.03413990278588781,1.0 0.41031865212371843,0.3392231554671079 0.03558254926636676
1.0 1.0,0.6998425163402201 0.37901661835129014,0.826307004812055 0.11062944651937567
0.6780804159165241 0.048733819465571586,1.0 1.0,0.8407844991603699 1.0
0.48482590942226955 1.0,1.0 1.0,0.3845064160302254 0.16166396687109494
1.0 1.0,0.7598458120670545 0.13274647819341662,0.7474708200832596 0.5280972356264689
1.0 0.48083353357935216,0.2507792124208785 0.12917957041556075,0.9454023192267398 0.7460604813655738
1.0 1.0,0.3150971050503358 0.012631700321022803,0.01000333820118824 0.38838228594138574
1.0 0.4397323169118921,0.29414513552607313 0.5776830196493854,1.0 1.0
1.0 1.0,0.7782357142572208 0.10071375027887214,0.05314117713092002 0.29031851579698764
1.0 0.017618072174560694,0.9250235443806818 0.628291530825341,0.3435225371586045 0.6173619833116746
0.7725890894283067 0.8878059373817734,0.18919002468216417 1.0,1.0 1.0
1.0 0.9500011951906793,0.6575848123513319 0.040463843859589094,1.0 0.9372763201833908
1.0 1.0,1.0 0.013867664665644052,1.0 0.6704452180644861
0.44813217317139964 0.6728699520193925,1.0 0.016551435158277113,0.642478347394579 0.2270031311503385
0.6128859469721151 0.052614810606273224,0.5067088345230972 0.07442411700865603,1.0 0.2614414502569833
1.0 1.0,0.6501733791129565 0.013054291367018103,1.0 1.0
0.49318710294177776 0.5529052129650059,1.0 3.1522359145345414e-06,1.0 1.0
0.8818661736962752 0.36217752517950874,0.0031991053322791667 1.0,1.0 0.4768196300498782
0.7367741499887936 0.004387259356212932,0.0723548513219635 0.1893907026509941,1.0 0.9451191880289933
0.07012697524219863 0.035737232321476145,0.6561633930904457 1.0,0.8148447393148908 0.015343058812744618
0.6897947448043851 0.4185718024521567,1.0 0.6205835407985234,1.0 1.0
1.0 0.27327264212707264,1.0 1.0,1.0 0.5433040735130413
0.8320666618391883 1.0,1.0 1.0,1.0 1.0
1.0 0.38199779957267305,0.30078432635015884 1.0,0.7221985036837412 0.25794094870111917
0.5243944617827452 1.0,1.0 0.903769463267172,1.0 1.0
0.36894873428865094 0.7166639621566693,0.0047198583970967595 0.0009230193416818399,0.2744063955358032 1.0
1.0 1.0,1.0 1.0,0.6568797508596288 0.4760057507856772
0.6367607257597869 0.43231379619531984,1.0 1.0,1.0 1.0
1.0 1.0,0.4631091573744893 0.38328131018917394,1.0 1.0
0.2172524460656064 0.004584243191110362,1.0 1.0,1.0 0.023929928179991282
1.0 0.044802243195370337,1.0 0.3844578617345998,1.0 0.6017199340614545
0.8021372676316023 1.0,1.0 0.7619881751754665,0.40481788652140055 0.5170015273989326
0.3418372639663875 0.7016391119964711,1.0 0.6541468909376736,1.0 1.0
0.10604622419465495 1.0,1.0 0.09115457889308255,0.4669862869665972 0.7868318525789035
0.2518909874719332 0.6691311505870148,1.0 0.1248420209953568,1.0 1.0
0.6938605308915948 0.26113174636716946,0.5177518781402262 0.0027819258681520713,0.3346945017510813 0.007428112657403079
1.0 0.2424654393898557,0.907157779044003 0.3012817783374836,1.0 0.7914694045558359
0.06958735600469458 1.0,0.8939779647649275 0.27129005075833657,0.9122737148895055 0.5834729900740766
0.008115221746880747 1.0,0.3960042286434206 0.8260037339951678,1.0 1.0
0.901302772182357 0.937852623608874,1.0 0.7969842046421114,1.0 0.9998716832732848
0.1787938311281623 0.882176334015099,1.0 0.361810136392869,1.0 0.36858586914863317
0.8951177523820314 0.14401707229744448,0.1060753050467576 1.0,0.0006591771689117888 0.545065025911393
0.872378718048625 0.9065999423078122,1.0 0.3105691301072645,0.0353832690240649 0.25887121357982856
0.3691335749654202 0.2952202071576949,1.0 1.0,0.441005059673553 1.0
1.0 0.05524767822363531,1.0 0.23098955434275978,1.0 1.0
1.0 0.048323441777640974,0.12095638397296835 0.6450916710302605,0.058465972963970214 0.39763990141143396
1.0 0.04546768130227464,0.22680575624115082 0.7306126914904691,0.9848748898830286 0.7377780182181375
1.0 1.0,0.8904507366667178 0.7285794991564114,1.0 0.4176805046133501
1.0 1.0,0.012059839262668213 0.9570125872124519,1.0 1.0
1.0 1.0,0.8170332422434012 0.1950990814397785,1.0 0.7779952112402472
0.19023900440064667 0.7501226588434092,0.5622886629210164 0.45052828510408843,0.3494120196641548 0.018725424894459285
0.03079069444810457 0.12829044568903222,0.4759695139434918 0.2734837830993728,1.0 1.0
1.0 1.0,1.0 0.025316161599564554,1.0 0.6848605481775827
0.2456754013554065 1.0,1.0 0.25514072617950057,1.0 0.7879892221761919
0.8500539936223062 0.20893026418989868,0.9638280846284306 0.4665424234685415,1.0 1.0
1.0 0.8043705140858647,0.21101524455511306 0.30489521783226325,0.8041281182681729 0.6727632969228767
1.0 0.7560072677604033,0.6163978526319702 0.2115924101827752,0.7196274596477232 0.933686566970648
1.0 1.0,1.0 0.647248405116631,1.0 0.18376558165938442
0.985533372292238 0.01127255220950652,0.5388551953326859 0.9140930349015003,1.0 0.20878180823056253
0.11492849300733417 1.0,1.0 0.435458403518762,1.0 1.0
0.9823223746925578 1.0,1.0 1.0,1.0 0.7930199653996122
0.3616641308587143 0.062229625145379996,1.0 1.0,1.0 0.024251471141624632
1.0 0.787424688947431,0.2892764299060031 0.00514624926924038,1.0 0.11946579679298766
0.21940740898794864 0.37582763439189304,1.0 0.31960283848251914,1.0 0.2846321671904964
0.09137176561848284 1.0,1.0 1.0,0.5473921471544387 0.22871972159407988
1.0 0.5031203697319626,0.18871651900512723 1.0,0.4409632058245826 0.5282710104525139
1.0 0.4542379543896033,0.8781329861687313 1.0,1.0 1.0
1.0 0.8727407848379484,0.05427489283288769 1.0,1.0 0.5126331427069283
0.6069539552133112 1.0,1.0 0.9801122338834574,1.0594464853591061e-06 0.9456665783931087
0.7312155768625768 0.07083086277105581,0.5865596011346388 1.0,0.9427714232815949 0.0270007679669544
0.6065699402627847 0.15273456871629135,0.9753126334120953 1.0,1.0 1.0
0.7432461270647355 1.0,1.0 0.9258686650969983,1.0 1.0
1.0 0.9944345776590651,1.0 1.0,0.14260598751065098 0.5146093559014386
0.946708979802058 0.009836809749782295,1.0 0.08468327552320051,1.0 1.0
1.0 0.36406837255343183,1.0 0.279504423933549,1.0 0.09373416989988399
0.34622448928480154 0.3654770088220164,1.0 0.12072072958267283,0.3414733587916553 0.3971517451634678
1.0 0.29938664480045074,1.0 0.46199707262215145,1.0 0.8577270707236693
1.0 0.6812364584481668,0.3917656544974385 1.0,0.42317507470565807 1.0
0.029835984054824145 0.6132694160152685,1.0 0.06411942692334023,1.0 1.0
1.0 1.0,0.7304753527174639 0.24194013496753158,0.0003366033743849401 1.0
0.3932320140931849 0.993074469491789,0.46524953711343664 0.7721662930802331,0.4433140760705676 0.08871568719301927
0.12075321951838502 0.13769310993561304,0.7550545747216064 0.009892988165193375,1.0 0.0012644474914287845
0.4119936624972425 0.48301834237946606,1.0 0.19309408769782527,0.19285237067437588 0.34865296412181535
1.0 1.0,1.0 1.0,0.9875445237265268 1.0
0.7742784612329507 0.046139593329910925,0.5618588367923394 1.0,1.0 0.16426946840742798
0.5612094720619345 0.7508128085239734,1.0 1.0,0.20298362159996675 0.03448436622735834
0.544979738005855 0.7314154911513681,1.0 1.0,1.0 0.9437788365735897
0.0006740046727515212 0.4176910913012253,0.365256207855404 0.44726134588434574,0.7983803380642789 0.4378718995872792
1.0 0.8671082924988547,1.0 0.010083744422373812,0.17237786158027116 1.0
0.587734398017418 0.8797534440689571,1.0 0.30655046510894907,1.0 0.6276246163408516
1.0 1.0,0.9504363888327529 0.6783897492676586,0.14910252882921662 0.49013438435668905
0.7666919997096864 0.3373474212247807,0.24311857003199933 0.7849495308599082,1.0 0.39382948501025644
1.0 1.0,0.5231355890240126 0.19567833110418004,0.46810416610719563 0.20589526480118409
1.0 0.00904453751986097,1.0 0.5958889065904138,1.0 0.3351986784377143
1.0 0.017689940880732318,1.0 0.6005589275242841,0.24249242450753578 0.8065536409338159
0.08692165477341916 0.6552821676281868,0.6744381423251571 1.0,0.0031709017192164185 0.9160835955766597
1.0 0.8660177208605535,0.6956621067643367 0.44011707313219783,0.2520991118734419 0.09446872528146327
1.0 1.0,0.34475362766374923 1.0,0.7086992514814997 0.8173205953269795
0.018453650819209844 0.8887681315387934,0.5898565666413617 0.16483794494751192,0.23008278507247223 0.032654498322779626
0.07566794308438474 0.06364219707095656,1.0 0.06381197970750668,0.03624772768054984 0.14361454674329904
1.0 0.9104232862103365,0.0011084046037371374 0.13352405038454468,0.361052485578982 0.4695541846210457
1.0 0.6558055448244657,0.19320286883022333 0.06744776289685354,0.670849032735062 0.05336579995057003
1.0 0.02974740308268188,0.6762265392815734 0.08019624614433411,1.0 1.0
0.3030592184765086 1.0,0.6974967037158651 0.024745029352027798,0.00750781318072959 0.41295592711017015
1.0 1.0,0.11391528314325533 0.24094442016817968,0.5565154340921445 1.0
1.0 0.4944361264701607,0.976514271471655 1.0,1.0 0.5305955700584077
0.9459813225399648 0.06918570681582187,0.14728280699837543 1.0,1.0 1.0
0.517929228498867 0.8357497916388026,0.12325013645216432 0.051983505082460565,1.0 0.22238703440922156
1.0 1.0,0.2848214062616184 0.04613159370395761,1.0 0.9237774587330359
0.7652939592799728 0.7000734888524095,0.6723615317469331 0.5813381627529414,1.0 0.3529256239519612
0.9029737091640622 0.5525189554218606,1.0 0.14504847772634077,1.0 1.0
1.0 0.5674957804680313,0.6558716572629877 1.0,1.0 0.1699010089268711
1.0 0.48801306917446036,0.17039312395952289 8.900247606729882e-05,0.9823953628706608 0.957530530945498
0.015788585426409155 0.7953120269873304,0.6940507559490507 0.2181913377872206,0.017965033970078297 1.0
0.7476321866962153 8.091514737118151e-05,0.08658510195510913 1.0,0.06877718587226563 0.05482978364934385
0.402566980878461 0.5325332037225318,0.30800603475641813 0.0037877848832223488,1.0 1.0
0.7974434630940073 0.0922403814374922,0.16755762300242874 0.12107223918441638,1.0 0.0014756998611447619
1.0 1.0,0.9146103943957506 1.0,0.8374345669344349 0.24183096633809925
1.0 1.0,1.0 1.0,0.35797852267344416 0.39671638008140087
0.9266901259589877 0.9260354777948515,1.0 0.39385948791741165,1.0 0.11851995941150062
0.5803886393671784 1.0,1.0 1.0,0.7210877916389047 0.8316552602789964
1.0 0.8641404354371349,0.2334727530961177 0.019936884871266908,1.0 1.0
0.05752777969198142 1.0,0.2347842592713042 0.0005211168315315639,0.5997373469007843 1.0
1.0 0.6911095989033105,0.8335033703002481 0.009391238285164917,0.3388102261901175 1.0
0.4093773713091038 0.510643193973507,0.021207376841768114 0.3120077277433034,0.17255369562333395 0.39957831411789657
0.5680603939036424 0.7282074120938161,1.0 0.6458986924194404,1.0 1.0
